container_id,n_points,wpe_m4_t1
c_20592,2282,0.4958796837548624
c_2060,2261,0.5945374205638481
c_20602,2300,0.5474627184372404
c_20625,2301,0.5511670151154527
c_20626,2287,0.568621313342507
c_20629,858,0.6066217673373409
c_20645,2290,0.4238110892342849
c_20647,2297,0.5937511993199907
c_20648,2281,0.5113699066842079
c_20656,2294,0.5458255014562834
c_20682,2299,0.6486242120309367
c_20693,864,0.48592515698353284
c_20696,575,0.46405894717745605
c_20699,2298,0.5774726454833649
c_20702,2299,
c_20713,2295,0.641738107029545
c_20728,2300,0.5170450944879054
c_20731,2302,0.6145021797425749
c_2074,2262,0.5871667206377728
c_20740,2298,0.5028066555953495
c_20759,574,0.576376708280253
c_20765,2281,0.5846830449181221
c_20774,2301,0.5012563171563758
c_2078,2304,0.5921714679599184
c_20793,2289,0.5711247912489739
c_20846,2302,0.581861102444922
c_20895,2296,0.598284677842797
c_20906,2303,0.4583833601850528
c_20948,2300,0.5528816644650194
c_20951,2298,0.5030200034646132
c_20954,2302,0.5969256069048556
c_20966,2286,0.6075910446200543
c_21,2301,0.6152512295975826
c_210,2302,0.4324440082720032
c_21051,2296,0.5166338051629482
c_21093,2293,0.4609979546950548
c_21095,2301,0.521569098087479
c_21150,2280,0.5712002214380824
c_21159,2298,0.5295423126751252
c_21173,852,0.5911517227203338
c_21175,2293,0.5524754158931978
c_21183,2304,0.5785094276380077
c_21193,2298,
c_21205,2302,0.5565022241749255
c_21214,2300,0.5060331374087157
c_21225,2275,0.6016406213478882
c_21232,2299,0.6412582525902436
c_21233,2303,0.5676380354668715
c_21252,2269,0.5634062596801215
c_21268,2299,0.5065028153243878
c_21283,2279,0.5300493348112911
c_21290,2291,0.5890092324814554
c_21292,2300,0.4863550119571888
c_21301,2303,0.5480868466329741
c_2132,2300,0.6002607969514172
c_21330,2282,0.47458994421616835
c_21345,858,0.49653410428860184
c_21353,2300,0.5867436926841264
c_21356,2302,0.595504040206415
c_21393,2287,0.5823065253070596
c_21396,2302,0.6125661098052414
c_2140,2303,0.598565656338525
c_21427,2285,0.553551669319396
c_2144,2289,0.5081186773845814
c_21444,2288,0.6041278921582741
c_2146,2294,0.5153802416091623
c_21460,2303,0.5829168075229753
c_21473,2298,0.5305194618208408
c_21490,862,0.6607098897516678
c_21491,2299,0.5086492440517716
c_21493,857,0.6011996065498382
c_21494,2303,0.6661904900786754
c_21498,2295,0.6378522864274346
c_21543,2250,0.6194345941550737
c_21560,2292,0.544580966178461
c_21563,2297,0.5581373940080232
c_21567,2295,0.592120261724002
c_21577,2302,0.5102890085776547
c_21621,2300,0.528549159258783
c_21655,570,0.6142253579071612
c_21658,2297,0.5935251662950709
c_21675,2292,0.5745083250094147
c_21679,863,0.5601142810652545
c_21724,2301,0.5214406738029702
c_21749,2285,0.5990242074943206
c_21775,2303,0.5821383868769392
c_21783,857,0.5113473902873135
c_21813,1135,0.6939522026189148
c_21817,2294,0.48686171897256053
c_21820,2296,0.5485652635113935
c_21826,570,0.5156624985336862
c_21835,2262,0.6446721558341871
c_21850,2285,0.49249540254635615
c_2186,2301,0.5902112929635785
c_21872,2298,0.5379881271476225
c_21884,2286,0.5744979939441452
c_21900,2276,0.6206398208384385
c_21902,2296,0.564318491947639
c_21927,2295,0.5707887914291057
c_21933,2302,0.554999189039864
c_2194,2281,0.6263307759985831
c_2195,2294,0.5032270319186052
c_21950,2282,0.45041297640336303
c_21979,2279,0.5172898969150536
c_22016,2283,0.6184804902293496
c_22017,2293,0.5242390026560192
c_22020,2291,0.609227293785347
c_22021,2254,0.4845296557180036
c_22025,2299,0.5797773591095126
c_22044,2302,0.5992100861104483
c_22048,2239,0.6548757496515524
c_2205,2304,0.5485479631606857
c_2209,2289,0.5682336983294588
c_22095,2295,0.6337760241067453
c_22098,2301,0.5612835063754463
c_22104,2303,0.51895760468869
c_22119,2300,0.6292457098724776
c_2212,2257,0.554566582653037
c_22124,2290,0.5653221073805135
c_22142,2288,0.5505945718549256
c_2215,2291,0.48204341344621193
c_22160,2304,0.5013467112256876
c_22181,2300,0.5412911187216233
c_2219,2302,0.6231776085654833
c_22204,2299,0.5688756694732842
c_22213,2275,0.456609907230575
c_22226,2300,0.5332900746145355
c_2223,861,0.5925688941263713
c_22244,2301,0.5873842350047542
c_22253,2298,0.5644893689614482
c_22256,2291,0.5824374244180691
c_22262,2296,0.5495182032188368
c_22266,2294,
c_22276,2273,
c_22279,2287,0.5226132498485779
c_22280,2303,0.5647282363900468
c_22291,2292,
c_22313,2304,0.5312028012323801
c_22324,2278,0.6093292129088241
c_22336,855,0.5622108306645124
c_22342,2296,0.5240697763139371
c_22345,2252,0.5747553888761601
c_22347,2303,0.48100138317002505
c_22359,2301,0.4925456639631704
c_22385,2289,0.5804022841458935
c_22414,2299,0.5593551851948695
c_22438,2284,0.4457920561589487
c_22442,2302,0.5827022128266371
c_22450,2296,0.6714581126050946
c_22452,860,0.5846275353711774
c_22468,569,0.4751235261007368
c_22477,2288,0.5466092114370311
c_22478,2301,0.595305837004145
c_22479,2283,0.5836067983289502
c_22483,2301,0.604771599665596
c_2249,2303,0.5538501980462163
c_22493,862,0.5348429244660446
c_22500,2294,0.49436556435758067
c_22514,2256,0.612440662977103
c_22522,2271,0.5311810112891067
c_22543,858,0.5455539015056702
c_22547,2300,0.5860023670375741
c_22563,1144,0.5595326674017775
c_22581,2275,0.5605097268408272
c_22583,2292,0.5650936518289255
c_22593,2298,0.48357776343091197
c_22629,2286,0.5946059606736614
c_22640,2296,0.5887509646096862
c_22641,2296,0.43018091334956277
c_22667,2297,0.49972033308373665
c_22721,2301,0.633835231732401
c_22754,2285,0.5495544113743364
c_22758,2297,0.5906537675167802
c_22765,2298,0.5611698347260556
c_22768,2300,0.5346075065771337
c_22776,2300,0.6305733397864932
c_22793,2299,0.5722456967546002
c_22801,2290,0.6483534968970945
c_22842,2297,0.5610381999672085
c_22899,2302,0.5217046720609809
c_22901,2287,0.5965882611286134
c_22912,2302,0.5972418011680906
c_22917,2295,0.6011249882761045
c_22921,1438,0.5214386435525082
c_22931,863,0.5499237958502187
c_22933,2303,0.6072149457870694
c_2295,2295,0.5553802654034378
c_22951,2285,0.6064373817205292
c_2298,2299,0.5748207060384299
c_2301,1417,0.5704487561911358
c_23023,2299,0.4813513048322707
c_23028,2273,0.5412022538328588
c_23033,2294,0.5098150220059974
c_23037,2301,0.5876422875228186
c_23051,2287,0.5620215648647712
c_23062,863,0.5110437616043112
c_23078,1149,0.56276027997613
c_23080,2290,0.5440878898657723
c_23085,2283,0.5280225848581721
c_23100,2272,0.5712271166803705
c_23122,2300,0.6071617527029228
c_23130,2293,0.44640032746876135
c_23147,2297,0.5366129056708199
c_23151,2277,0.5669403674345014
c_23152,2292,0.5445886239454972
c_23157,2299,0.3894198255594242
c_23162,2297,0.5418659803029598
c_23180,2295,0.5241153292113238
c_23181,2248,0.5690405872281926
c_23185,2297,0.5753618385833155
c_23206,2202,0.5651928089694661
c_23212,2296,0.5948115410333893
c_2322,2303,0.5862270710794375
c_23237,2281,0.4362085839710631
c_23244,2269,0.6385849645285011
c_23249,2294,0.5659453999761969
c_23257,2297,0.5819868386853901
c_23258,2288,0.5637532027377243
c_23271,2257,0.5034853468743274
c_23275,2300,0.5647057882771495
c_23278,2296,0.6052851992082467
c_23291,2304,0.6139751550378304
c_23299,2295,0.654679092826519
c_2332,2290,0.4408457882319364
c_23320,2281,0.5773814728788831
c_23328,863,0.4790002268445819
c_23343,2293,0.6185103034978805
c_23347,2297,0.5443246769999676
c_23367,2292,0.5657070653874412
c_23368,2302,0.56283011867603
c_23392,2300,0.544484084177065
c_23416,862,0.5690231271629798
c_23430,2300,0.4888735812236284
c_23437,2267,0.4701446334904266
c_23439,2292,0.5652263824071807
c_23452,2301,0.47352832061896805
c_23464,2301,0.583258223982841
c_23493,2294,0.5748199917597987
c_23518,2271,0.46201123219084067
c_2352,2293,0.5707955588752811
c_23520,575,0.5605309455535462
c_23524,572,0.4739606825254622
c_23526,2302,0.6795692656906309
c_23530,2304,0.5458302133855384
c_23547,2303,0.5637122744199692
c_23549,850,0.4512452157947263
c_23556,2295,0.5742464391736636
c_23561,2294,0.4827303390187689
c_23576,2290,0.4857116511814204
c_23593,2297,0.589803704329526
c_2362,2286,0.5812995985470886
c_23626,2298,0.5235929689373175
c_23639,571,0.6216627820933573
c_23655,848,0.5230204942077114
c_2366,2291,0.6361243851856714
c_23666,2297,0.5075287686497888
c_23673,2287,0.5864749692492245
c_23679,2303,0.5791277916248603
c_23687,2299,0.577599004351299
c_2370,2267,0.5901020746521569
c_23701,2293,0.5721175643627925
c_23723,2302,0.5604433863820724
c_23746,859,0.5238524017639389
c_23748,562,0.5664474033569875
c_23751,2295,0.5966063782995805
c_23771,2287,0.6564295399682125
c_23783,2301,0.6114243391031831
c_23787,2281,0.6644152928368445
c_23790,2303,0.576839826792382
c_23791,2288,
c_23838,2300,0.5842551205326658
c_23881,2299,0.578969795250611
c_23889,2304,0.6037267642521402
c_239,2253,0.5395278852956873
c_23915,2294,0.43348465996858765
c_2394,2279,0.4428316503336354
c_23955,2298,0.5044888812820568
c_23957,2295,0.5811273817858963
c_23971,2301,0.4556326688326074
c_23992,2297,0.5563647149775314
c_24000,2302,0.5254968373893748
c_24003,2290,0.5981301345648258
c_24022,2297,0.5334076788857527
c_24038,2294,0.5316817406255893
c_24049,2301,0.5816868518222479
c_24053,2284,0.5632691313078646
c_24062,2285,0.6074821277288461
c_24064,2286,0.588772704430004
c_24078,2297,0.5132576859569803
c_24079,2301,0.5386725169245563
c_24081,2303,0.5616616977809433
c_24085,2298,0.5783387323531001
c_24091,2302,0.5688094316927244
c_24100,2243,0.5806005716522141
c_24102,1435,0.6103875265793824
c_24118,1141,0.43205078633495125
c_24130,2278,0.5788281260762674
c_2414,2294,0.4750076408960212
c_24150,2303,0.5497198969881025
c_24190,2286,0.5367414576324485
c_24193,2300,0.6180096411570073
c_2420,2297,0.4823529774838172
c_2422,2296,0.5825576678240896
c_24222,2299,0.5787125179909693
c_24269,2300,0.5896990442004236
c_2429,2297,0.554515339544332
c_24300,2294,0.5330602663534888
c_24323,2276,0.4530429826624932
c_2434,2094,0.5877010959784762
c_24345,2299,0.6873259229018379
c_24391,2301,0.4969371996888928
c_24398,2301,0.5912971348787016
c_24441,860,0.5912849066898627
c_24442,2292,0.5633242479307664
c_24453,2285,0.5295517916660396
c_24459,2301,0.5526798832071702
c_24464,2289,0.5813910787478908
c_24465,2301,
c_24547,2297,0.510268383970786
c_24550,2304,0.5673150165287202
c_24561,846,0.3430143694919796
c_2459,2255,0.5532922825493553
c_24593,2299,0.5428542235961323
c_24596,563,0.4317315949580357
c_24609,2270,0.5252970480224801
c_24635,2296,0.548658340200657
c_24648,2243,0.5765472588406279
c_24661,2301,0.5861333754140093
c_24701,1430,0.557011251236345
c_24716,2276,0.5950538006387831
c_24723,2303,0.6402562972103484
c_24745,2256,0.5448311532429364
c_24770,2303,0.5693711644864824
c_24812,2291,0.5466740701992301
c_24819,2278,0.5597992017784399
c_24834,2279,0.5772861548242147
c_24842,2304,0.5103810594763513
c_24849,2297,0.5738675394625681
c_24853,2301,0.5539485210387647
c_24855,2301,0.6054136577346985
c_24856,2285,
c_24858,2296,0.6670547573676281
c_2486,2301,0.4362085839710631
c_24864,2300,0.5517400102541092
c_24871,2302,0.5565724213148332
c_24887,2268,0.56072971365065
c_24897,2297,0.3894198255594242
c_24931,2303,0.5447012642762973
c_24943,862,0.5722676347855244
c_24958,819,0.5765321312209999
c_24964,2298,0.6444098876086024
c_2497,2303,0.5806318012037124
c_24987,2303,0.5259756154267464
c_25003,2280,0.5051830177297685
c_25030,2293,0.5830651669364373
c_25033,2297,0.6112702639638375
c_25039,2273,0.5124605441255583
c_25052,2303,0.3894198255594242
c_25053,2298,0.5555093866914125
c_25068,2279,0.564329703601868
c_25075,2281,0.6057697767258755
c_25099,2303,0.6355374265652491
c_25106,2294,0.6454929865836206
c_25111,2281,0.5339522844859721
c_25125,2296,0.6336226205686999
c_25140,429,0.46586471897729365
c_25144,2279,0.5458958006006603
c_25146,2295,0.49379304993334144
c_25148,2289,0.6366302683528928
c_25161,2299,0.5346324857606565
c_25172,2301,0.6221076390439139
c_25175,2294,0.5455914253069177
c_25211,2302,0.5640900949142786
c_25212,2293,0.5413375449300686
c_25234,2294,0.604432579438121
c_25238,2297,0.6593002743257259
c_25244,2301,0.5088159171954768
c_25246,2277,0.6018663233376689
c_25250,2300,0.4809183278460453
c_25262,2304,0.6305464436919774
c_25277,2299,0.5759657937475053
c_2528,2288,
c_25285,2302,0.6209018075660532
c_25290,2285,0.4362085839710631
c_25306,2296,0.5782801754387187
c_2531,2274,0.5997935197311947
c_25340,2292,0.5566207186304895
c_25344,2295,0.5585397353732717
c_2537,2303,0.5373121525174793
c_25370,2300,
c_25378,2300,0.5529608500978996
c_25380,2301,0.5140868869965002
c_25393,2289,0.5723229218259898
c_25441,2279,0.5984120423118142
c_25457,2301,0.5628936224680648
c_25472,2298,0.5968532252869632
c_25484,2299,0.657221298435724
c_25503,2290,0.604761120773878
c_25504,2298,0.5891877008715446
c_25509,2292,0.5720269127641698
c_25521,2281,0.560066174594323
c_25534,2303,0.6067306254635607
c_25543,2298,0.5924829939023329
c_25588,2303,0.5450575426454628
c_25598,2301,0.6431763207184842
c_25610,2301,0.49964429483845163
c_25653,858,0.551914562575941
c_25661,2297,0.6200826769637329
c_25682,2287,0.5272957321133684
c_25694,2304,0.49823003647910735
c_25719,2297,0.5298872320729108
c_25742,2297,0.5524733856227906
c_25749,864,0.5738789028690208
c_25774,2303,0.5590544961850268
c_2578,2299,0.6272457947055716
c_25781,2284,0.6285757148766636
c_25785,2295,0.5862695294809153
c_25820,2302,0.6077781147457962
c_25857,2285,0.5873696178922548
c_25864,2302,0.47060026324950927
c_25877,1439,0.5374071196806152
c_25879,2270,0.659218956680485
c_25884,2294,0.5691003075874089
c_25888,2292,0.5776746491809832
c_25891,2277,0.5680658567086736
c_25896,1919,0.6268692148585162
c_25903,2300,0.6049462784324392
c_25911,2302,0.5462837556706696
c_25927,860,0.5559576639466847
c_25931,1992,0.599497263000825
c_25939,860,0.59951401598332
c_2597,2300,0.5922242866985522
c_25970,2298,0.6878355919047089
c_25994,2299,0.5629060660950278
c_26008,1719,0.5686309929232407
c_26010,2300,0.5537207003298161
c_26030,2301,0.614972222434377
c_26039,2297,0.6489173182899122
c_26040,2298,0.5742857967105197
c_26056,2288,0.5919855324244
c_26061,2298,0.5200410056998465
c_26066,2302,0.52405158588696
c_26073,2304,0.4720586436136652
c_26085,2299,0.5055931993425453
c_26122,2298,0.5634236081308942
c_26124,2300,0.6028242894617377
c_26126,2285,0.6069820047815359
c_26135,2275,0.6134477644846774
c_26138,2298,0.5894599289288348
c_26139,2301,0.5399504387839252
c_26193,2297,0.6346722265124926
c_26235,2298,0.6524784391968339
c_26246,2298,0.593654728790953
c_26248,2296,0.5675713611539422
c_2625,2300,0.5630365227282643
c_26272,2301,0.5920696135941228
c_26281,2301,0.66978904357893
c_26288,2300,0.5170088200042154
c_26289,2283,0.5585203565606922
c_26294,2297,0.6800573411572384
c_26306,2303,0.546083072546696
c_26325,2300,0.6024713710685753
c_2633,2301,0.5997806907289256
c_26333,2283,0.6360241971512866
c_26338,2296,0.6135228146279053
c_26339,2251,0.571617602085079
c_26344,851,0.5239382118301735
c_26345,2300,0.5821002927797148
c_26393,2295,0.5731217308961002
c_26398,2297,0.6199823518772521
c_26406,2298,
c_2641,2302,0.5381474474684019
c_26452,572,0.4872814287571275
c_26494,2259,0.650965276191649
c_26499,2207,0.6199916890878356
c_2651,2282,0.5936332051323402
c_26557,2299,0.5648559100667402
c_26570,2279,0.3999430808335253
c_26573,2290,0.5597430446589375
c_26575,2299,0.4915775564219728
c_26576,2303,0.6130746579087424
c_26609,2288,0.5551451444566693
c_26622,2299,0.5288393948622555
c_26623,2285,0.6283590046942986
c_26633,2291,0.5870427982192694
c_26653,2235,0.5848771768258663
c_26663,2297,0.53404410120085
c_26667,2297,0.5947812607889198
c_26675,2298,0.5464197879649294
c_26677,2293,0.5509047551386894
c_26678,2282,0.5744065313594018
c_26696,2276,0.6474344405169478
c_26704,2296,0.5919009298749367
c_26723,2284,0.5463940249843474
c_26725,2296,0.6119850365751897
c_26732,2296,0.6443154779874818
c_26745,2293,0.5998395903235996
c_26751,2286,0.5301830949931527
c_26772,2298,0.5493558087921498
c_26780,2293,0.5876117599326582
c_26789,855,0.47901467204571235
c_26794,2296,0.5723529027962048
c_268,2300,0.5269176495616
c_26803,2294,0.5816403431263253
c_26809,2295,0.4879369755475572
c_2681,2299,0.5477844000195681
c_26816,2288,0.5738137816933906
c_26834,2297,0.5980390084421656
c_26855,2288,0.46789525499395557
c_26858,2302,0.6016830974571292
c_26865,859,0.342659713153547
c_26872,2301,0.5136384139071952
c_26877,2264,0.535760714505269
c_26878,2293,0.5401786818996235
c_26887,2298,0.5242592753902867
c_26888,2248,0.567329745737028
c_269,2224,0.5992213952439625
c_26942,2302,0.5719659551218137
c_26961,2297,0.6043348090317944
c_26963,2296,0.5229595398253466
c_2697,2300,0.6393746781572426
c_2698,2292,0.5988181657976551
c_26983,2269,0.46484016186089155
c_27002,2299,0.5629682829758306
c_27016,2299,0.5372736984859686
c_27025,2303,0.5762165279877962
c_27032,2281,0.529274917549972
c_2706,2300,0.5960178151498117
c_27064,2303,0.48861669690131687
c_27068,2301,0.6497595676196822
c_27104,2297,0.5144223300932268
c_27118,2300,0.5177322325546904
c_27149,2279,0.5566227304489514
c_27150,2295,0.5006400707169418
c_27151,2292,0.6443146893953792
c_27156,2300,0.5813559989075526
c_27187,2303,0.5209222032818
c_27193,2294,0.582979272594113
c_2720,2288,0.5919648438835995
c_27201,2290,0.6049884758113864
c_27213,2302,0.5781161158841208
c_27220,2282,0.5106850689925079
c_27224,2302,0.6393567851270874
c_27231,2298,0.5902792496161032
c_27280,2303,0.5831508458598388
c_27282,2293,0.530002177722604
c_27288,2296,0.5442596057820768
c_27324,2298,0.5457537297875619
c_27336,2288,0.5425368302431346
c_27362,2295,0.3894198255594242
c_27369,2266,0.5596517334343261
c_27391,2292,0.6338189056964219
c_27413,2301,
c_27431,2264,0.6226250223726157
c_27436,2303,0.48624026367978396
c_2744,2301,0.5706603381063374
c_27450,2284,0.537728854160586
c_2746,2300,0.5359812468571253
c_27461,2297,0.530736036975719
c_27462,2300,0.5843769173675532
c_27463,1436,0.5705764696327467
c_27481,2302,0.5104792969219429
c_27502,2301,0.5291204054167868
c_2754,561,0.5538679545619954
c_27542,2281,0.5508749338734512
c_27548,2293,0.5991484962221858
c_2755,2298,
c_27550,2302,0.5753748657793174
c_2757,2292,0.541632707065331
c_27572,2298,0.5679961998795108
c_27586,2280,0.5272764039028486
c_27603,2294,0.5918345957124456
c_27608,2251,0.5731903133840456
c_27611,2292,0.5819979119342862
c_27621,2280,0.5812286448885323
c_27640,2301,0.5801860138436111
c_27650,2290,0.5524309757509552
c_27654,2299,0.507624446100741
c_27672,2228,0.3894198255594242
c_27689,2293,0.5925385011575713
c_27703,2257,0.572772317993486
c_27724,2286,0.621573241776324
c_27734,2009,0.4858597953229472
c_27736,2303,0.6121894205607048
c_27754,2303,0.6434798594781073
c_27755,2299,0.6094309455785455
c_27761,2300,0.5660542060778957
c_27763,2288,0.6159729151810647
c_27770,2300,0.6673695617940815
c_27771,2302,0.61237260443377
c_27779,2297,0.6303452826052841
c_27847,2298,0.5544869968213336
c_27869,567,0.5526453560292469
c_27872,2302,0.5326747745698525
c_27904,2302,0.5686452974847025
c_2792,2301,0.5936309709857528
c_27922,2302,0.5577652782525775
c_27960,2295,0.5786073310739472
c_27974,1434,0.47164270624844923
c_27977,2303,0.5816285347309028
c_28003,1431,0.6015015377849646
c_28019,2299,0.5088543956738394
c_28033,2303,0.5005100002654193
c_28056,2303,
c_28067,2289,0.44535727865046626
c_28072,2299,0.5474651128455341
c_28077,2298,0.5006825303772248
c_28083,2298,0.5051830177297685
c_28099,2303,
c_28100,2015,0.5000052159922759
c_28101,2303,0.3894198255594242
c_28129,2254,0.5447776828517797
c_28141,2284,0.5103566897304758
c_28185,2304,0.4649201436118218
c_28189,2220,0.6498477354791112
c_28194,2300,0.5053138205043954
c_28225,2294,
c_28239,2299,0.5423392011585324
c_28240,2287,0.585990146726887
c_2830,2288,0.5635961952165941
c_28317,2302,0.5549897996899285
c_28319,2301,0.5628420166773516
c_28329,2279,0.595999803933664
c_28345,2303,0.3894198255594242
c_28373,2299,0.5347162817674262
c_28405,2303,0.5464818493085394
c_28415,2302,0.5672726015837176
c_28423,2301,0.3894198255594242
c_28424,862,0.5161180732329147
c_28426,2290,0.5036580579709955
c_28430,2281,0.5656643140068925
c_28434,2297,0.5640568708426539
c_28477,2302,0.5808230961350552
c_28485,2296,0.580943647036982
c_28499,862,0.49166910376598993
c_2850,2300,0.5474726938038323
c_28518,2267,0.5569300544189746
c_2852,2283,0.5729253309927644
c_28561,2301,0.5703159676775112
c_28585,2303,0.45376303882419977
c_28597,2295,0.5973155252418922
c_28603,2301,0.5683631379305325
c_28611,2300,0.5027201032675931
c_28613,2282,0.4576894479362398
c_2865,2300,0.6447128395501714
c_28657,2279,0.5421419386870752
c_2868,2266,0.584800174115387
c_28680,2297,0.5250162756267045
c_28699,860,0.5903097934724094
c_28720,2300,0.5642893449528302
c_28726,853,0.5170080975576038
c_28727,2288,0.5276390376256829
c_28731,2293,0.5983578084239259
c_2874,2302,0.6145130753511086
c_28745,2280,0.5969672805252292
c_28754,2304,0.5780633346154674
c_28796,2300,0.5686382971670157
c_28818,2291,0.5621605445795946
c_28826,2303,0.5731719383858004
c_28838,2294,0.5833895790695754
c_28839,2297,0.5614091371807776
c_2885,2304,0.5912926790852769
c_28851,2304,0.5986538740927563
c_28863,2286,0.6219844654403391
c_28864,2301,0.5580738236167507
c_28883,576,0.6984949083398029
c_28922,2274,0.5547959713823252
c_28926,2300,0.5581015579430638
c_28927,2302,0.6355082338630128
c_2893,2297,0.5636872556598825
c_2895,2303,0.6130781548584144
c_28966,2284,0.5090783289484527
c_28983,2261,0.5910784620908879
c_28985,2301,0.5441444336273222
c_28986,570,0.49849129008537124
c_28987,2260,0.5752828472566345
c_29017,2285,0.5558020957041861
c_29021,2284,0.5464791059894009
c_29022,2229,0.6269575204238862
c_29026,2279,0.6794541310489094
c_2903,2300,0.513488896075798
c_29046,2302,0.5497790393712783
c_29049,2296,0.5951046304893436
c_29082,2300,0.6608686020108093
c_29097,2295,0.5324753443636278
c_29175,2301,0.5199459442701868
c_29179,672,0.5485909068252102
c_2918,2294,0.5646145541517209
c_29184,2288,0.5600308819170703
c_29202,2296,0.44546346313808777
c_29218,2295,0.62748681159311
c_29225,857,0.4291023296539986
c_2925,2302,0.6111462685557261
c_29253,2296,0.5575729015353419
c_29258,2300,0.5288764718597037
c_29270,2295,0.5827072452642414
c_29277,2273,0.5916430663999153
c_29287,2301,0.5590947309991484
c_29305,2263,0.5761070348515294
c_29308,2298,0.5683253814932208
c_29323,2302,0.5379230452460677
c_29333,2281,0.5600278582632346
c_29350,2299,0.5527013940396497
c_29353,2300,0.5502009962936523
c_29359,862,0.5508998751133326
c_29362,2293,0.44916059700493594
c_29363,2278,0.5572724735998394
c_29433,2301,0.594510617952307
c_29436,2301,0.5946236260225644
c_29453,2300,0.5746603848927226
c_29466,2271,0.490440461531305
c_29480,2299,0.5613050514278725
c_29501,2296,
c_29505,2291,0.5992211308505656
c_29515,2291,0.48485446732187704
c_29522,2271,0.5493020693867819
c_29538,2297,0.5227512018962904
c_29546,2280,0.550985560402328
c_29550,2299,0.606147820024963
c_29575,2296,0.48050709869228736
c_29576,2291,0.5602829838071788
c_29595,2294,0.49809599292889645
c_29622,2281,0.534517349545824
c_29623,849,0.5005270754322263
c_29643,2298,0.5108608152688698
c_29659,2303,0.43617845311615233
c_29677,2001,0.4238106025008948
c_29678,2297,0.5365414161709592
c_29683,2299,0.5657489179007541
c_29690,2243,0.5908527680122139
c_29699,2301,0.4911778060984632
c_29727,2303,0.5804640384128115
c_29736,863,0.6045213997988648
c_29768,2289,0.5139083360357278
c_29781,2304,0.5566711041447077
c_29783,2282,0.49200658815884374
c_29787,2268,0.5752470426702914
c_29814,2298,0.663732014825579
c_29846,2299,0.5915537217707821
c_29874,2300,0.5884399050910809
c_2988,2299,0.6411491991025294
c_29889,2300,0.5505240271681854
c_29903,859,0.5850076788439924
c_29924,2297,0.5054227958434151
c_29935,2303,0.5729293927817247
c_29965,858,0.5698263094076401
c_29981,2272,0.5753539713697698
c_29985,2296,0.6301313161160448
c_30020,2298,0.635345003130095
c_30028,2297,0.5639633337128436
c_30046,2299,0.45227815685087425
c_30047,2298,0.5946618639828822
c_30048,2294,0.5293511623632906
c_30054,862,0.526326328394136
c_30068,2301,0.5054358360731714
c_30069,862,0.6020224851387296
c_30098,2301,
c_30109,2301,
c_30163,2300,0.606285962299699
c_30174,2225,0.5607503679471195
c_30179,2300,0.604393054854181
c_3019,2270,0.4892820147996186
c_30199,2297,
c_30205,2302,0.4362085839710631
c_30222,2280,0.5810726232753582
c_30232,2297,0.5416006804140778
c_3026,2292,0.5733965195454827
c_30273,2230,0.575655823252783
c_30283,572,0.3956114096185764
c_30291,2302,0.5924820800864108
c_3034,2298,
c_3035,2291,0.5313833016004527
c_30355,2301,0.5123196501005978
c_30364,2301,0.5601975688336143
c_30373,2290,0.584010578824656
c_30403,2302,0.3894198255594242
c_30413,2299,
c_30427,2281,0.3894198255594242
c_30476,2249,0.5874520531066981
c_30477,2279,0.6236988603604262
c_3049,2246,0.5981107475842999
c_30501,2289,0.567899898690752
c_30503,2299,0.6194647161843946
c_30521,2298,0.5686177863335057
c_30524,2278,0.493823042646216
c_30530,2235,0.5960934133752933
c_30545,2299,0.5327181877680074
c_30546,2295,0.6511302244946946
c_30557,2302,0.6021853325030692
c_30574,2297,0.6094950145690043
c_30585,2301,0.5971742123073623
c_30598,2283,0.5806624345917857
c_30618,2302,0.6115983301740616
c_30619,862,0.5408439843595937
c_3062,2283,0.5721500056207259
c_3064,2302,0.47779164786807327
c_30641,2281,0.48739929105443613
c_30679,2301,0.6160763777470445
c_3069,2288,0.516872411772677
c_30702,2302,
c_30730,2301,0.5806603651817747
c_3074,2300,0.5659345389812249
c_30744,569,0.5807518943496909
c_30765,2295,0.5914765798124644
c_3078,2303,0.5243898470099306
c_30781,2298,
c_30801,2274,0.5623173991365596
c_30811,2289,0.4064658136771244
c_30818,2299,0.4470868424989099
c_30851,2303,0.5231457117222335
c_30861,2265,0.5675727972611897
c_30876,2284,0.44270269558965664
c_30880,2302,
c_30885,2288,0.5740298388239148
c_30886,2293,0.5528105618535735
c_30896,2297,0.5421059775090977
c_3090,574,0.5109756354463726
c_30950,2299,0.5080823753459209
c_30959,2291,0.549428088760476
c_30961,2302,0.5641277351239101
c_30970,573,0.5051830177297685
c_30973,2300,0.5692187182380241
c_30985,2300,0.5986185003744686
c_30999,861,0.527728330995503
c_31,858,0.5099383485720538
c_31004,2302,0.5818047314294414
c_31011,2295,0.5591265877396214
c_31037,2296,0.5742939548563568
c_31058,2293,0.5278013813403227
c_31073,2300,0.5628414886776253
c_3110,2296,0.558197521296223
c_31125,2276,
c_3113,2268,0.6348026102815594
c_31139,2262,0.5732997570827532
c_31144,858,0.5548442784123695
c_31147,2259,0.5549434290002337
c_3115,2296,0.4732555590921893
c_31150,860,0.572658249908495
c_31166,2302,
c_31177,2291,0.5103625585957262
c_31188,2287,0.6976492564790044
c_31196,2300,0.6038949328276034
c_31209,2292,0.5642764332569322
c_31224,2300,0.5901562968583726
c_31249,2302,0.5330398590967778
